순번,출발지 주소,중간집결지 주소,최종 도착지 주소,중간집결 기한,최종도착 기한,중간_최종거리
795122,부산광역시 남구 용소로13번길 101-7,부산광역시 해운대구 세실로 186,부산광역시 해운대구 백동길 43,1 days 14:00:00,1 days 14:00:00,2.762380738
795124,경상남도 진주시 초북로 55,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
795136,인천광역시 연수구 컨벤시아대로252번길 30,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
795142,전라남도 목포시 평화로153번길 9,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
795189,충청북도 청주시 청원구 대성로288번길 27-11,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
795326,대전광역시 대덕구 동춘당로114번길 60,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
795338,경상남도 창원시 성산구 반송로 177,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
795401,경상남도 진주시 새평거로 30,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
795452,경기도 구리시 경춘로276번길 34,인천광역시 강화군 인화로 137-1,인천광역시 강화군 강화서로 1027-1,3 days 14:00:00,3 days 14:00:00,1.596786189
795457,경상남도 창원시 진해구 안청북로 39,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,3 days 14:00:00,3 days 14:00:00,0.877315457
795462,경상남도 진주시 가호로44번길 7,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
795465,부산광역시 해운대구 삼어로 61,부산광역시 해운대구 세실로 186,부산광역시 해운대구 백동길 43,1 days 14:00:00,1 days 14:00:00,2.762380738
795490,경기도 고양시 덕양구 지정로 60,경기도 고양시 덕양구 호국로 1718-16,경기도 고양시 덕양구 호국로 1718-19,1 days 14:00:00,1 days 14:00:00,0.042527429
795505,경기도 부천시 소사구 경인로10번길 25-32,인천광역시 강화군 인화로 137-1,인천광역시 강화군 강화서로 1027-1,1 days 14:00:00,1 days 14:00:00,1.596786189
795598,광주광역시 광산구 임방울대로 142-12,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
795663,경상남도 창원시 마산합포구 산호북1길 28,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
795665,경기도 포천시 소흘읍 태봉로 124,강원특별자치도 홍천군 꽃뫼로 71,강원특별자치도 인제군 응봉길 26-315,2 days 14:00:00,2 days 14:00:00,31.29728488
795699,경상남도 창원시 성산구 창원대로780번길 34,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
795705,광주광역시 광산구 송정로65번길 28,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
795763,경상남도 거제시 수양로 110,경상남도 창원시 진해구 충무로 37,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.664821219
795811,경기도 고양시 일산서구 고봉로329번길 6,경기도 고양시 덕양구 호국로 1718-16,경기도 고양시 덕양구 호국로 1718-19,1 days 14:00:00,1 days 14:00:00,0.042527429
795887,인천광역시 부평구 주부토로146번길 39,인천광역시 강화군 인화로 137-1,인천광역시 강화군 강화서로 1027-1,1 days 14:00:00,1 days 14:00:00,1.596786189
795978,전라남도 영암군 영암읍 잠곡동1길 42,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
796100,대전광역시 서구 관저서로 20,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
796209,경기도 부천시 원미구 지봉로115번길 29,인천광역시 강화군 인화로 137-1,인천광역시 강화군 강화서로 1027-1,1 days 14:00:00,1 days 14:00:00,1.596786189
796330,광주광역시 남구 행암길 9,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
796394,경상남도 거제시 장평3로3길 25,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
796395,경기도 의정부시 용민로 10,경기도 양주시 권율로847번길 권율로 847번길 108,경기도 양주시 권율로847번길 108,1 days 14:00:00,1 days 14:00:00,0.627980154
796463,대전광역시 서구 가수원로 98,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
796545,광주광역시 남구 용대로 115,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,3 days 14:00:00,3 days 14:00:00,1.827972811
796546,경기도 과천시 별양로 12,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
796555,경상남도 거제시 상동1길 15-9,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
796661,충청북도 청주시 서원구 충대로 1,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
796713,광주광역시 북구 서강로 99,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
796778,경상남도 사천시 사천읍 평화길 20-6,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
796781,경기도 평택시 현신3길 75,강원특별자치도 평창군 대관령면 대관령로 83,강원특별자치도 평창군 차항길 3,1 days 14:00:00,1 days 14:00:00,1.873124178
796802,충청북도 청주시 흥덕구 풍산로170번길 1,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
796865,전북특별자치도 군산시 궁포2로 25,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
796877,부산광역시 남구 용소로7번길 100,부산광역시 해운대구 세실로 186,부산광역시 해운대구 백동길 43,1 days 14:00:00,1 days 14:00:00,2.762380738
796882,경기도 여주시 청심로 79,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
796884,경상남도 함안군 칠원읍 삼호길 181,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
796898,경기도 부천시 원미구 소사로320번길 98-3,인천광역시 강화군 인화로 137-1,인천광역시 강화군 강화서로 1027-1,1 days 14:00:00,1 days 14:00:00,1.596786189
796899,경상북도 경주시 현곡면 안현로 43-9,부산광역시 해운대구 세실로 186,부산광역시 해운대구 백동길 43,3 days 14:00:00,3 days 14:00:00,2.762380738
796905,경상남도 창원시 성산구 원이대로 449,부산광역시 해운대구 세실로 186,부산광역시 해운대구 백동길 43,3 days 14:00:00,3 days 14:00:00,2.762380738
796906,경상남도 김해시 진영읍 진산대로 59,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
796916,경상남도 거제시 일운면 소동3길 54,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
797038,경기도 수원시 영통구 청명로21번길 7,충청남도 서산시 신정2로 10-10,충청남도 서산시 신성로 330-1,2 days 14:00:00,2 days 14:00:00,0.568263606
797057,광주광역시 남구 광복마을3길 26-3,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,20 days 14:00:00,20 days 14:00:00,0.047970155
797097,경상북도 포항시 북구 죽도시장2길 21,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,4 days 14:00:00,4 days 14:00:00,0.521513347
797187,충청북도 청주시 청원구 율봉로209번길 40,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
797198,대전광역시 서구 관저동로90번길 47,대전광역시 서구 구봉산북로94번길 77,대전광역시 서구 구봉산북로 184-105,1 days 14:00:00,1 days 14:00:00,1.207032469
797222,경기도 성남시 중원구 제일로33번길 8-1,충청남도 서산시 신정2로 10-10,충청남도 서산시 신성로 330-1,1 days 14:00:00,1 days 14:00:00,0.568263606
797261,경상남도 진주시 충의로 67,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
797266,부산광역시 해운대구 선수촌로 122,부산광역시 해운대구 세실로 186,부산광역시 해운대구 백동길 43,1 days 14:00:00,1 days 14:00:00,2.762380738
797271,대전광역시 유성구 어은로 57,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
797300,충청남도 공주시 신금2길 48,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
797321,인천광역시 서구 가정로 437,충청북도 청주시 청원구 대성로 298,충청북도 보은군 장안로 328-33,30 days 14:00:00,30 days 14:00:00,33.72945409
797476,부산광역시 부산진구 복지로 15,광주광역시 북구  우치로 336,광주광역시 북구 우치로 339,28 days 14:00:00,28 days 14:00:00,0.047970155
797503,강원특별자치도 춘천시 동내면 거두택지길 80,강원특별자치도 홍천군 꽃뫼로 71,강원특별자치도 인제군 응봉길 26-315,2 days 14:00:00,2 days 14:00:00,31.29728488
797533,충청북도 청주시 흥덕구 백봉로 244,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
797534,충청북도 청주시 흥덕구 풍년로 56,충청북도 청주시 청원구 외남로 39,충청북도 청주시 청원구 원통숲안1길 39,1 days 14:00:00,1 days 14:00:00,1.827972811
797575,경상남도 김해시 덕정로138번안길 35,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,3 days 14:00:00,3 days 14:00:00,0.877315457
797631,강원특별자치도 원주시 현충로 295,경기도 평택시 고덕북로 75,경기도 평택시 신장로 55,3 days 14:00:00,3 days 14:00:00,1.603601841
797643,부산광역시 해운대구 대천로103번길 61,부산광역시 해운대구 세실로 186,부산광역시 해운대구 백동길 43,1 days 14:00:00,1 days 14:00:00,2.762380738
797860,경상남도 창원시 의창구 북면 감계로187번길 9,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.521513347
797884,광주광역시 북구 군왕로142번길 25-3,광주광역시 북구 무등로 1522-1,광주광역시 북구 무등산천왕봉길 792,1 days 14:00:00,1 days 14:00:00,2.644723759
797885,경상남도 창원시 마산회원구 삼호로 151,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,3 days 14:00:00,3 days 14:00:00,0.877315457
797902,경상남도 창원시 성산구 신촌로 123,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
797917,경상남도 창원시 성산구 반송로 177,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
797922,경상남도 창원시 성산구 창이대로 737,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
797925,경상남도 창원시 성산구 창원천로210번길 13,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
797941,경상남도 창원시 마산회원구 양덕옛1길 37,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.521513347
797945,부산광역시 해운대구 수영강변대로 382,부산광역시 해운대구 세실로 186,부산광역시 해운대구 백동길 43,1 days 14:00:00,1 days 14:00:00,2.762380738
797961,경기도 광명시 양지로 16,인천광역시 강화군 인화로 137-1,인천광역시 강화군 강화서로 1027-1,5 days 14:00:00,5 days 14:00:00,1.596786189
798024,서울특별시 종로구 난계로29가길 17,경기도 평택시 고덕북로 75,경기도 평택시 신장로 55,1 days 14:00:00,1 days 14:00:00,1.603601841
798100,부산광역시 부산진구 전포대로275번길 20,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,2 days 14:00:00,2 days 14:00:00,0.521513347
798201,경상남도 창원시 성산구 대정로 73,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
798221,경상남도 통영시 한산면 여차길 403-28,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,1 days 14:00:00,1 days 14:00:00,0.877315457
798235,경기도 파주시 가온로 205,경상남도 사천시 사천대로 1891-46,경상남도 사천시 사천대로 1949,3 days 14:00:00,3 days 14:00:00,0.877315457
798269,경상남도 김해시 분성로134번길 7,경상남도 창원시 진해구 충장로 10-40,경상남도 창원시 진해구 충장로 1,1 days 14:00:00,1 days 14:00:00,0.521513347
798334,경기도 안양시 만안구 충훈로 51,충청남도 서산시 신정2로 10-10,충청남도 서산시 신성로 330-1,1 days 14:00:00,1 days 14:00:00,0.568263606
798348,강원특별자치도 철원군 갈말읍 상사로 301-45,강원특별자치도 홍천군 꽃뫼로 71,강원특별자치도 인제군 응봉길 26-315,2 days 14:00:00,2 days 14:00:00,31.29728488
